経度,緯度,所在地コード,用途,連番,年次,前年所在地コード,前年用途,前年連番,市区町村名,住居表示,行政,地積,利用の現況,利用状況表示,建物構造,施設,形状区分,間口（比率）,奥行（比率）,階層（地上）,階層（地下）,前面道路区分,前面道路の方位区分,前面道路の幅員,前面道路の舗装状況,側道区分,側道方位区分,周辺の土地の利用の現況,駅名,駅距離,用途区分,防火区分,都市計画区分,森林区分,公園区分,建蔽率,容積率,共通地点区分,選定年次ビット,Ｓ５８価格,Ｓ５９価格,Ｓ６０価格,Ｓ６１価格,Ｓ６２価格,Ｓ６３価格,Ｈ１価格,Ｈ２価格,Ｈ３価格,Ｈ４価格,Ｈ５価格,Ｈ６価格,Ｈ７価格,Ｈ８価格,Ｈ９価格,Ｈ１０価格,Ｈ１１価格,Ｈ１２価格,Ｈ１３価格,Ｈ１４価格,Ｈ１５価格,Ｈ１６価格,Ｈ１７価格,Ｈ１８価格,Ｈ１９価格,Ｈ２０価格,Ｈ２１価格,Ｈ２２価格,Ｈ２３価格,Ｈ２４価格,Ｈ２５価格,Ｈ２６価格,Ｈ２７価格,Ｈ２８価格,Ｈ２９価格,Ｈ３０価格,属性移動Ｓ５９,属性移動Ｓ６０,属性移動Ｓ６１,属性移動Ｓ６２,属性移動Ｓ６３,属性移動Ｈ１,属性移動Ｈ２,属性移動Ｈ３,属性移動Ｈ４,属性移動Ｈ５,属性移動Ｈ６,属性移動Ｈ７,属性移動Ｈ８,属性移動Ｈ９,属性移動Ｈ１０,属性移動Ｈ１１,属性移動Ｈ１２,属性移動Ｈ１３,属性移動Ｈ１４,属性移動Ｈ１５,属性移動Ｈ１６,属性移動Ｈ１７,属性移動Ｈ１８,属性移動Ｈ１９,属性移動Ｈ２０,属性移動Ｈ２１,属性移動Ｈ２２,属性移動Ｈ２３,属性移動Ｈ２４,属性移動Ｈ２５,属性移動Ｈ２６,属性移動Ｈ２７,属性移動Ｈ２８,属性移動Ｈ２９,属性移動Ｈ３０
503343.616,128832.426,13121,000,006,2018,13121,000,006,足立,東京都　足立区六町３－１０－２２,13121,133,10000000000000000,_,W3,111,_,010,012,03,0,区画街路,東,0060,_,_,_,一般住宅が多い土地区画整理事業地内の住宅地域,六町,500,1住居,準防,市街化,_,_,60,200,false,000000000000000000000000000000000011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333000,347000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,40000000000000,10000000000000
503344.639,128563.710,13107,000,003,2018,13107,000,003,墨田,東京都　墨田区押上３－１８－９,13107,143,10000000000000100,共同住宅,S3,111,_,010,030,03,0,市区町村道,南西,0052,_,_,_,住宅、共同住宅のほかに店舗も見られる住宅地域,押上,450,準工,準防,市街化,_,_,80,200,false,000000000000000000000000000001111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316000,316000,322000,328000,335000,346000,367000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,40000000000000,20000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000
503348.134,128552.738,13107,005,004,2018,13107,005,004,墨田,東京都　墨田区文花１－２－２,13107,93,10100000000000000,_,S3,111,_,010,020,03,0,市区町村道,北西,0145,_,_,_,日用品店、飲食店等が建ち並ぶ近隣商業地域,押上,600,近商,防火,市街化,_,_,80,300,false,000000011111111111111111111111111111,0,0,0,0,0,0,0,1260000,1230000,980000,837000,700000,590000,500000,460000,437000,412000,386000,385000,372000,368000,367000,367000,375000,412000,427000,393000,380000,374000,372000,372000,380000,388000,396000,410000,435000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,40000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000010,10000000000000,10000000000000,10000000000000,10010000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000
503351.234,128872.113,13121,000,024,2018,13121,000,024,足立,東京都　足立区南花畑４－２３－８,13121,125,10000000000000000,_,W2,111,_,010,020,02,0,市区町村道,北,0060,_,_,_,一般住宅、倉庫、作業所が混在する住宅地域,六町,1500,2中専,準防,市街化,_,_,60,200,false,000000000000000000011111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175000,168000,164000,165000,205000,233000,241000,221000,210000,204000,202000,202000,202000,203000,207000,212000,218000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,40000000000000,10000000000000,10000000000000,10000000000000,10000010000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000
503352.778,128524.677,13108,005,009,2018,13108,005,009,江東,東京都　江東区亀戸２－７－７,13108,103,11000000000000100,共同住宅,S5,111,_,010,020,05,0,都道府県道,北,0270,_,_,_,飲食店、店舗兼共同住宅等が建ち並ぶ商業地域,亀戸,950,商業,防火,市街化,_,_,80,500,false,000000111111111111111111111111111111,0,0,0,0,0,0,2330000,2330000,2200000,1620000,1450000,1280000,980000,755000,655000,603000,543000,491000,455000,434000,431000,429000,429000,441000,525000,559000,503000,485000,473000,473000,476000,488000,499000,514000,540000,578000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,40000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000010,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000010000000
503354.003,128636.630,13107,005,012,2018,13107,005,012,墨田,東京都　墨田区墨田３－３１－１３,13107,111,11000000000000000,_,W3,111,_,012,010,03,0,市区町村道,北東,0080,_,_,_,日用品店舗等が建ち並ぶ駅に近い商業地域,鐘ケ淵,160,商業,防火,市街化,_,_,80,400,false,000000000011111111111111111111111111,0,0,0,0,0,0,0,0,0,0,900000,792000,650000,530000,488000,460000,430000,400000,392000,384000,376000,373000,372000,379000,415000,430000,395000,380000,373000,372000,372000,378000,383000,388000,400000,415000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,40000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000010,10000000000000,10000000000000,20000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000
503358.533,128444.790,13108,000,010,2018,13108,000,010,江東,東京都　江東区南砂一丁目２８１番２外,13108,98,00000000000000100,建築中,_,111,_,010,012,00,0,市区町村道,東,0110,_,_,_,一般住宅、共同住宅、倉庫等の混在する住宅地域,東陽町,1300,準工,準防,市街化,_,_,60,300,false,000000000011111111111111111111111111,0,0,0,0,0,0,0,0,0,0,908000,780000,593000,500000,450000,420000,399000,380000,370000,364000,359000,356000,355000,365000,404000,418000,383000,370000,360000,360000,362000,372000,381000,390000,404000,424000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,40000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,20000000000000,10000000000000,10000000000000,10000000000000,10010000000000,10000000000010,10000000000000,20000000000000,10000000000000,10000000000000,10000000000000,10001000000000,10000000000000,10000010000000,20000000000000,10000000000000,10000000000000,10000000000000,10000000000000,11011010000000
503359.007,128505.999,13108,005,008,2018,13108,005,008,江東,東京都　江東区亀戸１－８－４,13108,209,01100000000000000,_,SRC8,111,_,010,015,08,0,国道,北,0400,_,_,_,マンション、事務所ビルの建ち並ぶ商業地域,亀戸,500,商業,防火,市街化,_,_,80,700,true,000000111111111111111111111111111111,0,0,0,0,0,0,3060000,3200000,3200000,2550000,2130000,1670000,1210000,900000,780000,707000,625000,554000,505000,485000,484000,484000,484000,510000,640000,703000,630000,607000,590000,590000,605000,620000,634000,653000,686000,741000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,40000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000010,10000000000000,10000000000000,20000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000
503360.367,128741.769,13121,005,009,2018,13121,005,009,足立,東京都　足立区綾瀬１－３８－２０,13121,146,11000000000000000,_,S3,111,不整形,010,030,03,0,市区町村道,南,0073,_,_,_,中層ビル、小規模飲食店が建ち並ぶ近隣商業地域,綾瀬,110,近商,準防,市街化,_,_,80,300,false,000000000000001111111111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545000,501000,461000,424000,404000,388000,378000,376000,376000,426000,468000,488000,466000,452000,449000,448000,450000,460000,471000,483000,509000,542000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,40000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000010,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000
503361.464,128732.695,13121,000,010,2018,13121,000,010,足立,東京都　足立区綾瀬１－１９－１０,13121,135,10000000000000000,_,LS3,111,_,010,020,03,0,市区町村道,北,0045,_,_,_,一般住宅、共同住宅等が建ち並ぶ住宅地域,綾瀬,360,1中専,準防,市街化,_,_,60,300,false,000000011111111111111111111111111111,0,0,0,0,0,0,0,877000,877000,732000,600000,522000,470000,426000,402000,378000,355000,335000,328000,313000,307000,305000,305000,340000,366000,376000,356000,344000,340000,339000,341000,346000,350000,357000,372000,394000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,40000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000001000000,10000000000000,10000000000000,20000000000000,10000000000000,10000000000000,10000000000000,10000100000000,10000000000000,10000000000000,10001000000000,10000000000000,10000000000000,10000000000000,10001000000000,10000000000000,10000000000000,10000010000000,10000000000000,10000000000000,10000000000000,10000000000000,10000010000000
503362.411,128427.778,13108,000,004,2018,13108,000,004,江東,東京都　江東区南砂２－１６－６,13108,47,10000000000000000,_,W2,111,_,010,020,02,0,道路,北東,0036,_,_,_,小規模一般住宅が建ち並ぶ住宅地域,東陽町,900,1住居,準防,市街化,_,_,60,300,true,000000011111111111111111111111111111,0,0,0,0,0,0,0,860000,850000,680000,592000,500000,435000,390000,370000,355000,340000,326000,323000,318000,316000,316000,316000,326000,357000,366000,340000,332000,326000,326000,329000,338000,346000,355000,367000,388000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,40000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000001000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000010,20000000000000,10000000000000,10000000000000,10000000000000,10000010000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000
503366.663,128382.439,13108,009,001,2018,13108,009,001,江東,東京都　江東区新砂２－３－２,13108,3773,00100001000000000,_,S3,111,台形,015,010,03,0,都道府県道,西,0300,_,_,_,物流センター、工場、事業所等が建ち並ぶ地域,東陽町,1400,工専,防火,市街化,_,_,60,300,false,000000000000000000000111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320000,320000,335000,350000,370000,345000,336000,326000,325000,330000,337000,344000,358000,378000,400000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,40000000000000,10000000000000,10000000000000,10000000000000,10100010000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000
503367.020,128750.656,13121,005,013,2018,13121,005,013,足立,東京都　足立区綾瀬３－１６－６,13121,518,11000000000000100,共同住宅,RC7,111,_,010,020,07,0,都道府県道,北,0150,_,_,_,中層の店舗兼共同住宅が多い商業地域,綾瀬,280,商業,防火,市街化,_,_,80,500,false,000000001111111111111111111111111111,0,0,0,0,0,0,0,0,1980000,1760000,1400000,1090000,963000,828000,688000,583000,507000,464000,445000,430000,421000,413000,415000,491000,570000,602000,575000,565000,563000,563000,566000,582000,602000,632000,677000,735000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,40000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000010,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000
503368.382,128517.060,13108,005,002,2018,13108,005,002,江東,東京都　江東区亀戸２－２８－２,13108,273,00100000000000000,_,RC5,111,_,010,025,05,0,市区町村道,西,0080,_,_,_,事務所、営業所、店舗等が建ち並ぶ商業地域,亀戸,350,商業,防火,市街化,_,_,80,500,false,000000011111111111111111111111111111,0,0,0,0,0,0,0,2440000,2440000,1800000,1550000,1360000,1050000,800000,700000,632000,560000,515000,479000,457000,455000,454000,454000,473000,565000,603000,545000,524000,513000,512000,517000,530000,542000,558000,587000,619000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,40000000000000,10000000000000,10000000000000,10000000000000,11000000000000,10000000000000,11000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000010,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000
503369.090,128576.045,13107,005,010,2018,13107,005,010,墨田,東京都　墨田区京島３－２０－１０,13107,71,11000000000000000,_,S3,111,_,010,025,03,0,都道府県道,北東,0220,_,_,_,事務所、店舗兼共同住宅等が多い商業地域,京成曳舟,600,商業,防火,市街化,_,_,80,400,false,111111111111111111111111111111111111,587000,590000,592000,597000,1380000,1500000,1520000,1580000,1520000,1100000,945000,843000,640000,540000,480000,455000,430000,400000,382000,374000,369000,367000,367000,378000,417000,431000,390000,378000,372000,370000,370000,377000,382000,388000,400000,424000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000010000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000010,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000010000000,10000000000000,10000000000000
503374.321,128478.806,13108,005,003,2018,13108,005,003,江東,東京都　江東区大島１－３３－１５,13108,105,10000000001000100,診療所,RC4,111,_,010,020,04,0,都道府県道,東,0220,_,_,_,中高層の店舗兼マンション等が建ち並ぶ商業地域,西大島,100,商業,防火,市街化,_,_,80,500,false,111111111111111111111111111111111111,570000,576000,582000,693000,1870000,2140000,2200000,2310000,2250000,1910000,1670000,1470000,1100000,880000,774000,735000,645000,580000,528000,498000,496000,492000,491000,506000,613000,650000,580000,560000,545000,544000,553000,565000,577000,595000,625000,669000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000010,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000
503374.822,128709.270,13122,000,018,2018,13122,000,018,葛飾,東京都　葛飾区小菅２－２８－２,13122,156,10000000000000100,共同住宅,W2,111,_,010,015,02,0,市区町村道,西,0055,_,_,_,一般住宅、アパート、工場等が混在する住宅地域,堀切菖蒲園,600,準工,準防,市街化,_,_,60,200,false,000000000000000000000000011111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303000,288000,282000,279000,278000,278000,279000,280000,281000,286000,295000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,40000000000000,10100000000000,10000000000000,10010000000000,10000000000000,20000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000
503376.128,128490.110,13108,000,007,2018,13108,000,007,江東,東京都　江東区大島３－３－７,13108,131,10000000000000100,車庫,S3,111,_,010,025,03,0,私道,北,0038,_,_,_,小工場、一般住宅、アパートが混在する住宅地域,西大島,320,準工,準防,市街化,_,_,60,300,false,000001111111111111111111111111111111,0,0,0,0,0,1070000,1090000,1100000,1050000,820000,730000,640000,486000,440000,415000,394000,360000,338000,334000,330000,328000,327000,327000,335000,370000,385000,350000,342000,337000,337000,342000,350000,358000,367000,379000,400000,00000000000000,00000000000000,00000000000000,00000000000000,40000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10011000000000,10000000000010,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,20000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000
503376.977,128523.042,13108,005,006,2018,13108,005,006,江東,東京都　江東区亀戸４－１７－２６,13108,142,11100000000000000,_,S3,111,_,010,020,03,0,市区町村道,南,0073,_,_,_,店舗兼共同住宅、事務所等が混在する商業地域,亀戸,470,近商,準防,市街化,_,_,80,300,false,000000000000000000000000000000011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430000,439000,451000,468000,496000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,40000000000000,10000000000000,10000000000000,10000000000000,10000000000000
503377.222,128753.531,13121,000,012,2018,13121,000,012,足立,東京都　足立区綾瀬３－２２－７,13121,486,10000000000000000,_,RC2,111,_,010,015,02,0,市区町村道,北,0060,_,_,_,一般住宅、共同住宅等が多く見られる住宅地域,綾瀬,420,1住居,準防,市街化,_,_,60,300,true,000000111111111111111111111111111111,0,0,0,0,0,0,898000,956000,975000,833000,666000,600000,540000,490000,464000,436000,408000,382000,370000,366000,355000,353000,356000,409000,440000,453000,433000,420000,417000,417000,419000,429000,438000,453000,480000,520000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,40000000000000,10000100000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000001000000,10000000000000,10000000000000,20000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000010,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000010000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000
503378.068,128806.275,13121,000,018,2018,13121,000,018,足立,東京都　足立区加平２－１２－１６,13121,201,10000000000000000,_,W2,111,_,010,025,02,0,市区町村道,南,0060,_,_,_,一般住宅のほかに作業場等が見られる住宅地域,北綾瀬,650,1住居,準防,市街化,_,_,60,300,false,011111111111111111111111111111111111,0,225000,227000,239000,388000,513000,513000,567000,567000,498000,423000,403000,378000,346000,329000,319000,300000,279000,271000,255000,247000,242000,242000,259000,280000,292000,269000,257000,254000,252000,252000,254000,256000,259000,268000,282000,40000000000000,10000000000000,10000000000000,10000000000000,10000100000000,10000000000000,10000000000001,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000001000000,10000000000000,10000000000000,20000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000010,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000010000000
